ZCTA,total_pop,white_count,black_count,native_count,asian_count,hispanic_count,median_income,below_poverty,pct_white,pct_black,pct_native,pct_asian,pct_hispanic
00909,5466,187,0,0,15,5250,26066,2336,0.034211489206000735,0.0,0.0,0.0027442371020856204,0.960482985729967
00911,7430,872,0,0,299,6188,44008,2021,0.11736204576043069,0.0,0.0,0.040242261103633915,0.8328398384925976
00912,6219,44,27,0,0,6147,29418,1895,0.007075092458594629,0.004341534008683068,0.0,0.0,0.9884225759768451
00913,6700,487,0,0,47,6166,6229,4885,0.07268656716417911,0.0,0.0,0.007014925373134328,0.9202985074626866
00915,24484,43,106,0,0,24156,14502,16161,0.0017562489789250122,0.004329357948047704,0.0,0.0,0.986603496160758
00917,18216,22,9,0,9,18161,19516,9105,0.0012077294685990338,0.0004940711462450593,0.0,0.0004940711462450593,0.9969806763285024
00918,16379,137,12,0,0,16193,36872,4744,0.008364369009097015,0.0007326454606508334,0.0,0.0,0.9886439953599121
00920,16403,48,22,0,0,16296,29914,5936,0.002926293970615131,0.0013412180698652684,0.0,0.0,0.9934768030238371
00921,34197,147,60,0,0,33964,21797,15416,0.004298622686200544,0.0017545398719185893,0.0,0.0,0.9931865368307161
00923,24826,170,45,0,43,24553,18482,12298,0.006847659711592685,0.0018126158060098284,0.0,0.0017320551035205026,0.989003464110207
00924,47800,166,42,0,0,47384,22433,21933,0.0034728033472803347,0.0008786610878661088,0.0,0.0,0.9912970711297071
00925,4777,52,17,0,37,4627,14940,2506,0.01088549298723048,0.0035587188612099642,0.0,0.007745446933221687,0.9685995394599121
00926,93308,924,122,0,107,92128,39543,23812,0.009902687872422515,0.00130749774938912,0.0,0.001146739829382261,0.9873537102927937
00927,13675,342,0,0,24,13309,39838,3193,0.025009140767824498,0.0,0.0,0.0017550274223034736,0.973235831809872
00934,80,48,0,0,0,32,-666666666,0,0.6,0.0,0.0,0.0,0.4
00949,66714,361,63,25,0,66187,33380,21451,0.005411158077764787,0.0009443295260365141,0.0003747339389033786,0.0,0.9921006085679168
00950,0,0,0,0,0,0,-666666666,0,,,,,
00951,399,0,0,0,0,399,22222,213,0.0,0.0,0.0,0.0,1.0
00952,8488,0,0,0,0,8488,21960,3388,0.0,0.0,0.0,0.0,1.0
00953,66475,429,63,0,40,65905,33888,22024,0.006453553967657014,0.000947724708537044,0.0,0.0006017299736743137,0.991425347875141
00956,67050,212,76,0,24,66577,28674,24751,0.003161819537658464,0.0011334824757643549,0.0,0.0003579418344519016,0.9929455630126771
00957,40357,150,19,0,169,39972,29663,13684,0.003716827316202889,0.00047079812671903265,0.0,0.004187625442921922,0.9904601432217459
00959,46409,713,104,0,58,45345,31400,15830,0.015363399340645133,0.0022409446443577754,0.0,0.0012497575901226055,0.9770734124846474
00960,3340,0,34,0,0,3243,-666666666,34,0.0,0.010179640718562874,0.0,0.0,0.9709580838323353
00961,28891,96,28,0,76,28594,37015,8108,0.0033228341005849572,0.0009691599460039459,0.0,0.0026305769962964246,0.9897199820013153
00962,19213,187,68,0,0,18939,20134,9524,0.009732993285796075,0.0035392702857440276,0.0,0.0,0.9857388226721491
00965,5886,45,70,0,30,5741,16516,2719,0.00764525993883792,0.011892626571525655,0.0,0.0050968399592252805,0.9753652735304111
00966,17715,334,0,0,16,17365,56421,3319,0.018854078464578043,0.0,0.0,0.0009031893875246966,0.9802427321478973
00968,3488,57,0,0,33,3382,60353,339,0.016341743119266054,0.0,0.0,0.009461009174311927,0.9696100917431193
00969,41619,657,21,0,101,40727,58205,8393,0.01578605925178404,0.000504577236358394,0.0,0.002426776232009419,0.9785674811984911
00971,25499,20,29,0,0,25450,32098,8218,0.0007843444840974156,0.0011372995019412527,0.0,0.0,0.9980783560139613
00976,61306,345,73,0,0,60852,38087,18266,0.00562750791113431,0.0011907480507617526,0.0,0.0,0.9925945258212899
00979,15597,457,46,0,95,14859,35521,3602,0.02930050650766173,0.0029492851189331284,0.0,0.006090914919535808,0.9526832083092902
00982,13839,26,49,0,0,13709,26550,5706,0.001878748464484428,0.0035407182599898838,0.0,0.0,0.9906062576775778
00983,31583,144,56,0,0,31362,33930,9834,0.00455941487509103,0.0017731057847576227,0.0,0.0,0.9930025646708672
00985,31783,105,53,0,48,31493,35012,8721,0.0033036528962023725,0.0016675581285592927,0.0,0.0015102413239782273,0.9908756253342982
00987,55039,504,13,0,70,54393,40295,15022,0.009157143116699068,0.00023619615181961882,0.0,0.0012718254328748706,0.9882628681480404
01001,16136,13399,517,0,610,1265,71924,1130,0.830379276152702,0.03204015865146257,0.0,0.03780366881507189,0.0783961328705999
01002,24726,17468,1108,8,2098,2327,69411,4982,0.7064628326457979,0.04481112998463156,0.000323546064870986,0.08484995551241609,0.09411146161934805
01003,12458,7316,607,0,2793,942,-666666666,9,0.5872531706533954,0.04872371167121528,0.0,0.2241932894525606,0.0756140632525285
01005,4786,4371,74,0,0,299,97390,588,0.9132887588800669,0.015461763476807356,0.0,0.0,0.06247388215628918
01007,15406,13044,339,24,454,919,99056,1340,0.8466831104764377,0.02200441386472803,0.0015578346098922497,0.02946903803712839,0.059652083603790734
01008,1324,1249,0,0,0,48,90625,63,0.9433534743202417,0.0,0.0,0.0,0.03625377643504532
01009,790,790,0,0,0,0,70763,118,1.0,0.0,0.0,0.0,0.0
01010,3694,3213,53,0,15,0,101477,216,0.8697888467785598,0.014347590687601516,0.0,0.004060638873849486,0.0
01011,1205,1174,0,0,0,10,87012,50,0.9742738589211618,0.0,0.0,0.0,0.008298755186721992
01012,387,377,0,0,0,10,75526,40,0.9741602067183462,0.0,0.0,0.0,0.025839793281653745
01013,22950,13347,727,0,395,7869,64039,3723,0.5815686274509804,0.03167755991285403,0.0,0.01721132897603486,0.34287581699346403
01020,30230,21408,1281,0,636,6215,70971,4202,0.7081706913661925,0.04237512404895799,0.0,0.02103870327489249,0.20559047304002645
